YYYYMM,dry.obs,normal.obs,monsoon.obs,Year,Month,region,lead_date,dry.for,normal.for,monsoon.for,lead_month,Date,Glen_Hoover,Parker_Imperial,Imperial_Mex,Total_Below_Parker
201310,31,0,0,2013,10,AZ_West,201310,23.6,6.64,0.76,05,2013-10-31T00:00:00Z,49428.17,-10251.5,11360.07,1108.5699999999997
201310,31,0,0,2013,10,AZ_West,201310,21.96,8.44,0.6,06,2013-10-31T00:00:00Z,49428.17,-10251.5,11360.07,1108.5699999999997
201310,31,0,0,2013,10,AZ_West,201310,22.72,6.8,0.48,07,2013-10-31T00:00:00Z,49428.17,-10251.5,11360.07,1108.5699999999997
201310,31,0,0,2013,10,AZ_West,201310,19.8,9.64,1.56,08,2013-10-31T00:00:00Z,49428.17,-10251.5,11360.07,1108.5699999999997
201406,27,3,0,2014,6,AZ_West,201406,23.04,6,0.96,04,2014-06-30T00:00:00Z,12699.76,-68587.0014906,-738.512398677,-69325.513889277
201406,27,3,0,2014,6,AZ_West,201406,22.08,6.76,1.16,05,2014-06-30T00:00:00Z,12699.76,-68587.0014906,-738.512398677,-69325.513889277
201406,27,3,0,2014,6,AZ_West,201406,26,3.76,0.24,06,2014-06-30T00:00:00Z,12699.76,-68587.0014906,-738.512398677,-69325.513889277
201407,2,12,17,2014,7,AZ_West,201407,5.56,15.44,10,04,2014-07-31T00:00:00Z,40172.39,-7182.90088641,-12224.7933908,-19407.69427721
201407,2,12,17,2014,7,AZ_West,201407,6.24,15.92,8.84,05,2014-07-31T00:00:00Z,40172.39,-7182.90088641,-12224.7933908,-19407.69427721
201407,2,12,17,2014,7,AZ_West,201407,6.72,14.12,10.16,06,2014-07-31T00:00:00Z,40172.39,-7182.90088641,-12224.7933908,-19407.69427721
201407,2,12,17,2014,7,AZ_West,201407,4.44,14.32,11.24,07,2014-07-31T00:00:00Z,40172.39,-7182.90088641,-12224.7933908,-19407.69427721
201408,0,13,18,2014,8,AZ_West,201408,2.52,13.72,14.76,04,2014-08-31T00:00:00Z,100026.33,-5314.75644582,10576.9677696,5262.2113237799995
201408,0,13,18,2014,8,AZ_West,201408,2.92,15.2,12.88,05,2014-08-31T00:00:00Z,100026.33,-5314.75644582,10576.9677696,5262.2113237799995
201408,0,13,18,2014,8,AZ_West,201408,1.6,13.12,16.28,06,2014-08-31T00:00:00Z,100026.33,-5314.75644582,10576.9677696,5262.2113237799995
201408,0,13,18,2014,8,AZ_West,201408,2.04,15.04,13.92,07,2014-08-31T00:00:00Z,100026.33,-5314.75644582,10576.9677696,5262.2113237799995
201408,0,13,18,2014,8,AZ_West,201408,0.72,14.24,15.04,08,2014-08-31T00:00:00Z,100026.33,-5314.75644582,10576.9677696,5262.2113237799995
201409,4,14,12,2014,9,AZ_West,201409,6.76,13.56,9.68,04,2014-09-30T00:00:00Z,137970.62,-18872.8240509,5573.26446479,-13299.55958611
201409,4,14,12,2014,9,AZ_West,201409,7.04,15.64,7.32,05,2014-09-30T00:00:00Z,137970.62,-18872.8240509,5573.26446479,-13299.55958611
201409,4,14,12,2014,9,AZ_West,201409,5.72,16.36,7.92,06,2014-09-30T00:00:00Z,137970.62,-18872.8240509,5573.26446479,-13299.55958611
201409,4,14,12,2014,9,AZ_West,201409,6.48,15.6,8.92,07,2014-09-30T00:00:00Z,137970.62,-18872.8240509,5573.26446479,-13299.55958611
201409,4,14,12,2014,9,AZ_West,201409,7.56,15,8.44,08,2014-09-30T00:00:00Z,137970.62,-18872.8240509,5573.26446479,-13299.55958611
201410,21,10,0,2014,10,AZ_West,201410,16.68,12.04,2.28,04,2014-10-31T00:00:00Z,78586.64,-12699.8988852,13284.3884321,584.4895469000003
201410,21,10,0,2014,10,AZ_West,201410,19.96,10.36,0.68,05,2014-10-31T00:00:00Z,78586.64,-12699.8988852,13284.3884321,584.4895469000003
201410,21,10,0,2014,10,AZ_West,201410,18.56,10.8,1.64,06,2014-10-31T00:00:00Z,78586.64,-12699.8988852,13284.3884321,584.4895469000003
201410,21,10,0,2014,10,AZ_West,201410,18.56,10.16,1.28,07,2014-10-31T00:00:00Z,78586.64,-12699.8988852,13284.3884321,584.4895469000003
201410,21,10,0,2014,10,AZ_West,201410,17.6,10.88,2.52,08,2014-10-31T00:00:00Z,78586.64,-12699.8988852,13284.3884321,584.4895469000003
201506,14,12,4,2015,6,AZ_West,201506,24.92,4.76,0.32,04,2015-06-30T00:00:00Z,18740.01,-37685.12,2277.76,-35407.36
201506,14,12,4,2015,6,AZ_West,201506,23.12,6.2,0.68,05,2015-06-30T00:00:00Z,18740.01,-37685.12,2277.76,-35407.36
201506,14,12,4,2015,6,AZ_West,201506,19.16,9.88,0.96,06,2015-06-30T00:00:00Z,18740.01,-37685.12,2277.76,-35407.36
201507,3,12,16,2015,7,AZ_West,201507,7.2,14.08,9.72,04,2015-07-31T00:00:00Z,66983.22,-15904.4,-2503.35,-18407.75
201507,3,12,16,2015,7,AZ_West,201507,8.52,13.84,8.64,05,2015-07-31T00:00:00Z,66983.22,-15904.4,-2503.35,-18407.75
201507,3,12,16,2015,7,AZ_West,201507,4.24,17.2,9.56,06,2015-07-31T00:00:00Z,66983.22,-15904.4,-2503.35,-18407.75
201507,3,12,16,2015,7,AZ_West,201507,1.52,16.28,12.2,07,2015-07-31T00:00:00Z,66983.22,-15904.4,-2503.35,-18407.75
201508,0,21,10,2015,8,AZ_West,201508,1.48,14.2,15.32,04,2015-08-31T00:00:00Z,101896.04,-20150.96,-7422.23,-27573.19
201508,0,21,10,2015,8,AZ_West,201508,3.12,14.28,13.6,05,2015-08-31T00:00:00Z,101896.04,-20150.96,-7422.23,-27573.19
201508,0,21,10,2015,8,AZ_West,201508,1.76,12.44,16.8,06,2015-08-31T00:00:00Z,101896.04,-20150.96,-7422.23,-27573.19
201508,0,21,10,2015,8,AZ_West,201508,1.56,11.72,17.72,07,2015-08-31T00:00:00Z,101896.04,-20150.96,-7422.23,-27573.19
201508,0,21,10,2015,8,AZ_West,201508,5.88,17.96,6.16,08,2015-08-31T00:00:00Z,101896.04,-20150.96,-7422.23,-27573.19
201509,0,27,3,2015,9,AZ_West,201509,4.08,16.36,9.56,04,2015-09-30T00:00:00Z,70825.21,-16681.64,6704.91,-9976.73
201509,0,27,3,2015,9,AZ_West,201509,7.64,14.2,8.16,05,2015-09-30T00:00:00Z,70825.21,-16681.64,6704.91,-9976.73
201509,0,27,3,2015,9,AZ_West,201509,5.48,14.84,9.68,06,2015-09-30T00:00:00Z,70825.21,-16681.64,6704.91,-9976.73
201509,0,27,3,2015,9,AZ_West,201509,5.12,15.6,10.28,07,2015-09-30T00:00:00Z,70825.21,-16681.64,6704.91,-9976.73
201509,0,27,3,2015,9,AZ_West,201509,3.76,15.24,12,08,2015-09-30T00:00:00Z,70825.21,-16681.64,6704.91,-9976.73
201510,5,21,5,2015,10,AZ_West,201510,17.12,12.6,1.28,04,2015-10-31T00:00:00Z,128268.07,-3167.77,-1076.23,-4244
201510,5,21,5,2015,10,AZ_West,201510,17.76,11.08,2.16,05,2015-10-31T00:00:00Z,128268.07,-3167.77,-1076.23,-4244
201510,5,21,5,2015,10,AZ_West,201510,16,11.36,3.64,06,2015-10-31T00:00:00Z,128268.07,-3167.77,-1076.23,-4244
201510,5,21,5,2015,10,AZ_West,201510,16.6,10.88,2.52,07,2015-10-31T00:00:00Z,128268.07,-3167.77,-1076.23,-4244
201510,5,21,5,2015,10,AZ_West,201510,15.16,12.96,2.88,08,2015-10-31T00:00:00Z,128268.07,-3167.77,-1076.23,-4244
201606,20,9,1,2016,6,AZ_West,201606,22.36,7,0.64,04,2016-06-30T00:00:00Z,16754.25,-32256.477529256,-1248.81731933827,-33505.29484859427
201606,20,9,1,2016,6,AZ_West,201606,20.96,7.92,1.12,05,2016-06-30T00:00:00Z,16754.25,-32256.477529256,-1248.81731933827,-33505.29484859427
201606,20,9,1,2016,6,AZ_West,201606,24.04,5.68,0.28,06,2016-06-30T00:00:00Z,16754.25,-32256.477529256,-1248.81731933827,-33505.29484859427
201607,10,17,4,2016,7,AZ_West,201607,7.92,13.36,9.72,04,2016-07-31T00:00:00Z,57094.99,-28589.6416771238,-440.501543999464,-29030.143221123264
201607,10,17,4,2016,7,AZ_West,201607,3.8,14.4,12.8,05,2016-07-31T00:00:00Z,57094.99,-28589.6416771238,-440.501543999464,-29030.143221123264
201607,10,17,4,2016,7,AZ_West,201607,4.92,16.6,9.48,06,2016-07-31T00:00:00Z,57094.99,-28589.6416771238,-440.501543999464,-29030.143221123264
201607,10,17,4,2016,7,AZ_West,201607,12.2,12.32,5.48,07,2016-07-31T00:00:00Z,57094.99,-28589.6416771238,-440.501543999464,-29030.143221123264
201608,1,24,6,2016,8,AZ_West,201608,1.12,11.76,18.12,04,2016-08-31T00:00:00Z,94480.08,-29148.2685222148,-2723.61988218132,-31871.88840439612
201608,1,24,6,2016,8,AZ_West,201608,1.48,11.64,17.88,05,2016-08-31T00:00:00Z,94480.08,-29148.2685222148,-2723.61988218132,-31871.88840439612
201608,1,24,6,2016,8,AZ_West,201608,2,13.4,15.6,06,2016-08-31T00:00:00Z,94480.08,-29148.2685222148,-2723.61988218132,-31871.88840439612
201608,1,24,6,2016,8,AZ_West,201608,2.44,14.36,14.2,07,2016-08-31T00:00:00Z,94480.08,-29148.2685222148,-2723.61988218132,-31871.88840439612
201608,1,24,6,2016,8,AZ_West,201608,2.24,15.72,12.04,08,2016-08-31T00:00:00Z,94480.08,-29148.2685222148,-2723.61988218132,-31871.88840439612
201609,11,15,4,2016,9,AZ_West,201609,5.4,16.08,8.52,04,2016-09-30T00:00:00Z,86100.14,-22602.5933135537,-379.02981454507,-22981.62312809877
201609,11,15,4,2016,9,AZ_West,201609,7.36,14.72,7.92,05,2016-09-30T00:00:00Z,86100.14,-22602.5933135537,-379.02981454507,-22981.62312809877
201609,11,15,4,2016,9,AZ_West,201609,5.88,15.96,8.16,06,2016-09-30T00:00:00Z,86100.14,-22602.5933135537,-379.02981454507,-22981.62312809877
201609,11,15,4,2016,9,AZ_West,201609,9.64,14.44,6.92,07,2016-09-30T00:00:00Z,86100.14,-22602.5933135537,-379.02981454507,-22981.62312809877
201609,11,15,4,2016,9,AZ_West,201609,7.84,15.96,7.2,08,2016-09-30T00:00:00Z,86100.14,-22602.5933135537,-379.02981454507,-22981.62312809877
201610,17,11,3,2016,10,AZ_West,201610,19.68,8.6,2.72,04,2016-10-31T00:00:00Z,88862.78,-24611.9596317852,6739.29527907478,-17872.66435271042
201610,17,11,3,2016,10,AZ_West,201610,19.64,9.56,1.8,05,2016-10-31T00:00:00Z,88862.78,-24611.9596317852,6739.29527907478,-17872.66435271042
201610,17,11,3,2016,10,AZ_West,201610,22.92,7.68,0.4,06,2016-10-31T00:00:00Z,88862.78,-24611.9596317852,6739.29527907478,-17872.66435271042
201610,17,11,3,2016,10,AZ_West,201610,21.32,8.44,0.24,07,2016-10-31T00:00:00Z,88862.78,-24611.9596317852,6739.29527907478,-17872.66435271042
201610,17,11,3,2016,10,AZ_West,201610,22.04,8.48,0.48,08,2016-10-31T00:00:00Z,88862.78,-24611.9596317852,6739.29527907478,-17872.66435271042
201706,25,5,0,2017,6,AZ_West,201706,23.96,5.48,0.56,04,2017-06-30T00:00:00Z,19128.92,-61973.27,4036.69,-57936.579999999994
201706,25,5,0,2017,6,AZ_West,201706,23.08,5.96,0.96,05,2017-06-30T00:00:00Z,19128.92,-61973.27,4036.69,-57936.579999999994
201706,25,5,0,2017,6,AZ_West,201706,21.2,8.44,0.36,06,2017-06-30T00:00:00Z,19128.92,-61973.27,4036.69,-57936.579999999994
201707,5,4,22,2017,7,AZ_West,201707,8,13.72,9.28,04,2017-07-31T00:00:00Z,75407.25,-42296.23,8324.91,-33971.32000000001
201707,5,4,22,2017,7,AZ_West,201707,6.64,15.28,9.08,05,2017-07-31T00:00:00Z,75407.25,-42296.23,8324.91,-33971.32000000001
201707,5,4,22,2017,7,AZ_West,201707,8.04,14.84,8.12,06,2017-07-31T00:00:00Z,75407.25,-42296.23,8324.91,-33971.32000000001
201707,5,4,22,2017,7,AZ_West,201707,6.88,14.24,8.88,07,2017-07-31T00:00:00Z,75407.25,-42296.23,8324.91,-33971.32000000001
201708,0,21,10,2017,8,AZ_West,201708,2.12,13.96,14.92,04,2017-08-31T00:00:00Z,81932.43,-38092.15,13542.99,-24549.160000000003
201708,0,21,10,2017,8,AZ_West,201708,1,13.4,16.6,05,2017-08-31T00:00:00Z,81932.43,-38092.15,13542.99,-24549.160000000003
201708,0,21,10,2017,8,AZ_West,201708,2.96,15.64,12.4,06,2017-08-31T00:00:00Z,81932.43,-38092.15,13542.99,-24549.160000000003
201708,0,21,10,2017,8,AZ_West,201708,2.84,13.88,14.28,07,2017-08-31T00:00:00Z,81932.43,-38092.15,13542.99,-24549.160000000003
201708,0,21,10,2017,8,AZ_West,201708,2.52,16.04,11.44,08,2017-08-31T00:00:00Z,81932.43,-38092.15,13542.99,-24549.160000000003
201709,8,17,5,2017,9,AZ_West,201709,7.4,16.44,6.16,04,2017-09-30T00:00:00Z,68584.34,-9042.27,-5861.42,-14903.69
201709,8,17,5,2017,9,AZ_West,201709,8.48,14.52,7,05,2017-09-30T00:00:00Z,68584.34,-9042.27,-5861.42,-14903.69
201709,8,17,5,2017,9,AZ_West,201709,7.52,15.08,7.4,06,2017-09-30T00:00:00Z,68584.34,-9042.27,-5861.42,-14903.69
201709,8,17,5,2017,9,AZ_West,201709,12.32,15.12,3.56,07,2017-09-30T00:00:00Z,68584.34,-9042.27,-5861.42,-14903.69
201709,8,17,5,2017,9,AZ_West,201709,8.96,15.56,6.48,08,2017-09-30T00:00:00Z,68584.34,-9042.27,-5861.42,-14903.69
201710,30,1,0,2017,10,AZ_West,201710,18.8,9.2,3,04,2017-10-31T00:00:00Z,55098.8,-27147.86,7246.49,-19901.370000000003
201710,30,1,0,2017,10,AZ_West,201710,22.28,7.28,1.44,05,2017-10-31T00:00:00Z,55098.8,-27147.86,7246.49,-19901.370000000003
201710,30,1,0,2017,10,AZ_West,201710,20.76,9.28,0.96,06,2017-10-31T00:00:00Z,55098.8,-27147.86,7246.49,-19901.370000000003
201710,30,1,0,2017,10,AZ_West,201710,20.68,8.32,1,07,2017-10-31T00:00:00Z,55098.8,-27147.86,7246.49,-19901.370000000003
201710,30,1,0,2017,10,AZ_West,201710,19.56,9.56,1.88,08,2017-10-31T00:00:00Z,55098.8,-27147.86,7246.49,-19901.370000000003
201806,26,4,0,2018,6,AZ_West,201806,22.33,6.59,1.08,04,2018-06-30T00:00:00Z,28947.62,-67340.49,3102.41,-64238.08
201806,26,4,0,2018,6,AZ_West,201806,20.53,8.24,1.24,05,2018-06-30T00:00:00Z,28947.62,-67340.49,3102.41,-64238.08
201806,26,4,0,2018,6,AZ_West,201806,22.37,6.53,1.1,06,2018-06-30T00:00:00Z,28947.62,-67340.49,3102.41,-64238.08
201807,5,7,19,2018,7,AZ_West,201807,4.61,16.75,9.65,04,2018-07-31T00:00:00Z,93241.74,-41686.94,4456.91,-37230.03
201807,5,7,19,2018,7,AZ_West,201807,4,15.55,11.45,05,2018-07-31T00:00:00Z,93241.74,-41686.94,4456.91,-37230.03
201807,5,7,19,2018,7,AZ_West,201807,3.35,15.76,11.88,06,2018-07-31T00:00:00Z,93241.74,-41686.94,4456.91,-37230.03
201807,5,7,19,2018,7,AZ_West,201807,6.75,12.04,11.22,07,2018-07-31T00:00:00Z,93241.74,-41686.94,4456.91,-37230.03
201808,4,12,15,2018,8,AZ_West,201808,1.55,12.75,16.71,04,2018-08-31T00:00:00Z,61353.16,-34067.01,738.07,-33328.94
201808,4,12,15,2018,8,AZ_West,201808,1.61,12.76,16.63,05,2018-08-31T00:00:00Z,61353.16,-34067.01,738.07,-33328.94
201808,4,12,15,2018,8,AZ_West,201808,1,11.94,18.06,06,2018-08-31T00:00:00Z,61353.16,-34067.01,738.07,-33328.94
201808,4,12,15,2018,8,AZ_West,201808,1.94,15.35,13.71,07,2018-08-31T00:00:00Z,61353.16,-34067.01,738.07,-33328.94
201808,4,12,15,2018,8,AZ_West,201808,2.96,15.16,11.88,08,2018-08-31T00:00:00Z,61353.16,-34067.01,738.07,-33328.94
201809,14,16,0,2018,9,AZ_West,201809,6.76,15.98,7.25,04,2018-09-30T00:00:00Z,82618.39,-18576.81,645.15,-17931.66
201809,14,16,0,2018,9,AZ_West,201809,7.69,15.69,6.63,05,2018-09-30T00:00:00Z,82618.39,-18576.81,645.15,-17931.66
201809,14,16,0,2018,9,AZ_West,201809,4.73,15.61,9.67,06,2018-09-30T00:00:00Z,82618.39,-18576.81,645.15,-17931.66
201809,14,16,0,2018,9,AZ_West,201809,7.8,16.06,7.14,07,2018-09-30T00:00:00Z,82618.39,-18576.81,645.15,-17931.66
201809,14,16,0,2018,9,AZ_West,201809,7.51,14.82,8.67,08,2018-09-30T00:00:00Z,82618.39,-18576.81,645.15,-17931.66
201810,13,14,4,2018,10,AZ_West,201810,18.39,10.63,1.98,04,2018-10-31T00:00:00Z,110871.37,-1417.32,-5074.01,-6491.33
201810,13,14,4,2018,10,AZ_West,201810,17.22,11.59,2.2,05,2018-10-31T00:00:00Z,110871.37,-1417.32,-5074.01,-6491.33
201810,13,14,4,2018,10,AZ_West,201810,18.8,10.75,1.45,06,2018-10-31T00:00:00Z,110871.37,-1417.32,-5074.01,-6491.33
201810,13,14,4,2018,10,AZ_West,201810,19.98,9,1.02,07,2018-10-31T00:00:00Z,110871.37,-1417.32,-5074.01,-6491.33
201810,13,14,4,2018,10,AZ_West,201810,16.43,12.63,1.94,08,2018-10-31T00:00:00Z,110871.37,-1417.32,-5074.01,-6491.33
201906,16,14,0,2019,6,AZ_West,201906,22.63,6.9,0.47,04,2019-06-30T00:00:00Z,71075.49,-51940.77,-6237.96,-58178.729999999996
201906,16,14,0,2019,6,AZ_West,201906,20.92,8.39,0.69,05,2019-06-30T00:00:00Z,71075.49,-51940.77,-6237.96,-58178.729999999996
201906,16,14,0,2019,6,AZ_West,201906,18.8,10.82,0.37,06,2019-06-30T00:00:00Z,71075.49,-51940.77,-6237.96,-58178.729999999996
201907,9,15,7,2019,7,AZ_West,201907,6.73,14.8,9.47,04,2019-07-31T00:00:00Z,6447.3,-40435.71,-948.54,-41384.25
201907,9,15,7,2019,7,AZ_West,201907,6.47,14.84,9.69,05,2019-07-31T00:00:00Z,6447.3,-40435.71,-948.54,-41384.25
201907,9,15,7,2019,7,AZ_West,201907,7.71,14.41,8.88,06,2019-07-31T00:00:00Z,6447.3,-40435.71,-948.54,-41384.25
201907,9,15,7,2019,7,AZ_West,201907,12.51,12.18,5.31,07,2019-07-31T00:00:00Z,6447.3,-40435.71,-948.54,-41384.25
201908,9,17,5,2019,8,AZ_West,201908,2.37,12.43,16.2,04,2019-08-31T00:00:00Z,51135.03,-22946.85,508.36,-22438.489999999998
201908,9,17,5,2019,8,AZ_West,201908,1.75,15.16,14.1,05,2019-08-31T00:00:00Z,51135.03,-22946.85,508.36,-22438.489999999998
201908,9,17,5,2019,8,AZ_West,201908,2.2,15.59,13.22,06,2019-08-31T00:00:00Z,51135.03,-22946.85,508.36,-22438.489999999998
201908,9,17,5,2019,8,AZ_West,201908,3.18,15.14,12.69,07,2019-08-31T00:00:00Z,51135.03,-22946.85,508.36,-22438.489999999998
201908,9,17,5,2019,8,AZ_West,201908,2.76,18.65,8.59,08,2019-08-31T00:00:00Z,51135.03,-22946.85,508.36,-22438.489999999998
201909,6,16,8,2019,9,AZ_West,201909,6.41,16.14,7.45,04,2019-09-30T00:00:00Z,56249.01,-9943.85,-4151.52,-14095.37
201909,6,16,8,2019,9,AZ_West,201909,6.82,15.41,7.76,05,2019-09-30T00:00:00Z,56249.01,-9943.85,-4151.52,-14095.37
201909,6,16,8,2019,9,AZ_West,201909,6.94,16.59,6.47,06,2019-09-30T00:00:00Z,56249.01,-9943.85,-4151.52,-14095.37
201909,6,16,8,2019,9,AZ_West,201909,9.02,15.94,6.04,07,2019-09-30T00:00:00Z,56249.01,-9943.85,-4151.52,-14095.37
201909,6,16,8,2019,9,AZ_West,201909,6.88,16.43,7.69,08,2019-09-30T00:00:00Z,56249.01,-9943.85,-4151.52,-14095.37
201910,31,0,0,2019,10,AZ_West,201910,17.84,11.29,1.86,04,2019-10-31T00:00:00Z,44718.34,-279.74,4288.84,4009.1000000000004
201910,31,0,0,2019,10,AZ_West,201910,19.2,10,1.8,05,2019-10-31T00:00:00Z,44718.34,-279.74,4288.84,4009.1000000000004
201910,31,0,0,2019,10,AZ_West,201910,19.61,10.24,1.16,06,2019-10-31T00:00:00Z,44718.34,-279.74,4288.84,4009.1000000000004
201910,31,0,0,2019,10,AZ_West,201910,20.14,8.92,0.94,07,2019-10-31T00:00:00Z,44718.34,-279.74,4288.84,4009.1000000000004
201910,31,0,0,2019,10,AZ_West,201910,17.27,11.96,1.76,08,2019-10-31T00:00:00Z,44718.34,-279.74,4288.84,4009.1000000000004
202006,24,6,0,2020,6,AZ_West,202006,23.57,5.94,0.49,04,2020-06-30T00:00:00Z,21912.2,-45350.13,-11794.41,-57144.53999999999
202006,24,6,0,2020,6,AZ_West,202006,23.94,5.71,0.35,05,2020-06-30T00:00:00Z,21912.2,-45350.13,-11794.41,-57144.53999999999
202006,24,6,0,2020,6,AZ_West,202006,24.18,5.37,0.45,06,2020-06-30T00:00:00Z,21912.2,-45350.13,-11794.41,-57144.53999999999
202007,9,22,0,2020,7,AZ_West,202007,7.33,13.37,10.29,04,2020-07-31T00:00:00Z,21842.14,-24715.37,-17430.85,-42146.22
202007,9,22,0,2020,7,AZ_West,202007,6.49,15,9.51,05,2020-07-31T00:00:00Z,21842.14,-24715.37,-17430.85,-42146.22
202007,9,22,0,2020,7,AZ_West,202007,6.33,15.49,9.18,06,2020-07-31T00:00:00Z,21842.14,-24715.37,-17430.85,-42146.22
202007,9,22,0,2020,7,AZ_West,202007,13.29,10.22,6.49,07,2020-07-31T00:00:00Z,21842.14,-24715.37,-17430.85,-42146.22
202008,8,19,4,2020,8,AZ_West,202008,1.59,13.65,15.76,04,2020-08-31T00:00:00Z,56162.86,-56696.56,-9670.74,-66367.3
202008,8,19,4,2020,8,AZ_West,202008,1.73,13.92,15.35,05,2020-08-31T00:00:00Z,56162.86,-56696.56,-9670.74,-66367.3
202008,8,19,4,2020,8,AZ_West,202008,1.31,12.98,16.71,06,2020-08-31T00:00:00Z,56162.86,-56696.56,-9670.74,-66367.3
202008,8,19,4,2020,8,AZ_West,202008,2.2,13.82,14.98,07,2020-08-31T00:00:00Z,56162.86,-56696.56,-9670.74,-66367.3
202008,8,19,4,2020,8,AZ_West,202008,11.25,13.59,5.16,08,2020-08-31T00:00:00Z,56162.86,-56696.56,-9670.74,-66367.3
202009,22,8,0,2020,9,AZ_West,202009,6.88,15.61,7.51,04,2020-09-30T00:00:00Z,54721.77,-20587.31,-18306.52,-38893.83
202009,22,8,0,2020,9,AZ_West,202009,8.18,15.12,6.71,05,2020-09-30T00:00:00Z,54721.77,-20587.31,-18306.52,-38893.83
202009,22,8,0,2020,9,AZ_West,202009,6.06,15.55,8.39,06,2020-09-30T00:00:00Z,54721.77,-20587.31,-18306.52,-38893.83
202009,22,8,0,2020,9,AZ_West,202009,9.45,14.96,6.59,07,2020-09-30T00:00:00Z,54721.77,-20587.31,-18306.52,-38893.83
202009,22,8,0,2020,9,AZ_West,202009,10.9,13.35,6.75,08,2020-09-30T00:00:00Z,54721.77,-20587.31,-18306.52,-38893.83
202010,31,0,0,2020,10,AZ_West,202010,20.1,9.47,1.43,04,2020-10-31T00:00:00Z,45903.32,-4818.92,-17827.24,-22646.160000000003
202010,31,0,0,2020,10,AZ_West,202010,20.96,8.98,1.06,05,2020-10-31T00:00:00Z,45903.32,-4818.92,-17827.24,-22646.160000000003
202010,31,0,0,2020,10,AZ_West,202010,20.45,8.9,1.65,06,2020-10-31T00:00:00Z,45903.32,-4818.92,-17827.24,-22646.160000000003
202010,31,0,0,2020,10,AZ_West,202010,22.47,6.86,0.67,07,2020-10-31T00:00:00Z,45903.32,-4818.92,-17827.24,-22646.160000000003
202010,31,0,0,2020,10,AZ_West,202010,20.14,9.57,1.29,08,2020-10-31T00:00:00Z,45903.32,-4818.92,-17827.24,-22646.160000000003
202106,21,8,1,2021,6,AZ_West,202106,23.16,6.06,0.78,04,2021-06-30T00:00:00Z,-28975.36,-29283.53,-25273.79,-54557.32
202106,21,8,1,2021,6,AZ_West,202106,22.24,6.98,0.78,05,2021-06-30T00:00:00Z,-28975.36,-29283.53,-25273.79,-54557.32
202106,21,8,1,2021,6,AZ_West,202106,26.1,3.69,0.22,06,2021-06-30T00:00:00Z,-28975.36,-29283.53,-25273.79,-54557.32
202107,0,10,21,2021,7,AZ_West,202107,6.24,14.57,10.2,04,2021-07-31T00:00:00Z,82418.58,-6071.42,-33878.49,-39949.909999999996
202107,0,10,21,2021,7,AZ_West,202107,6.08,16.1,8.82,05,2021-07-31T00:00:00Z,82418.58,-6071.42,-33878.49,-39949.909999999996
202107,0,10,21,2021,7,AZ_West,202107,5.45,14.63,10.92,06,2021-07-31T00:00:00Z,82418.58,-6071.42,-33878.49,-39949.909999999996
202107,0,10,21,2021,7,AZ_West,202107,4.27,17.78,7.94,07,2021-07-31T00:00:00Z,82418.58,-6071.42,-33878.49,-39949.909999999996
202108,0,18,13,2021,8,AZ_West,202108,1.43,11.53,18.04,04,2021-08-31T00:00:00Z,77165,-5902.85,-33054.82,-38957.67
202108,0,18,13,2021,8,AZ_West,202108,1.96,13.51,15.53,05,2021-08-31T00:00:00Z,77165,-5902.85,-33054.82,-38957.67
202108,0,18,13,2021,8,AZ_West,202108,2.67,14.82,13.51,06,2021-08-31T00:00:00Z,77165,-5902.85,-33054.82,-38957.67
202108,0,18,13,2021,8,AZ_West,202108,3.57,16.71,10.73,07,2021-08-31T00:00:00Z,77165,-5902.85,-33054.82,-38957.67
202108,0,18,13,2021,8,AZ_West,202108,1.96,17.02,11.02,08,2021-08-31T00:00:00Z,77165,-5902.85,-33054.82,-38957.67
202109,7,20,3,2021,9,AZ_West,202109,8.92,14.25,6.82,04,2021-09-30T00:00:00Z,48429.99,3623.28,-21164.59,-17541.31
202109,7,20,3,2021,9,AZ_West,202109,8.12,14.75,7.14,05,2021-09-30T00:00:00Z,48429.99,3623.28,-21164.59,-17541.31
202109,7,20,3,2021,9,AZ_West,202109,9.84,13.98,6.18,06,2021-09-30T00:00:00Z,48429.99,3623.28,-21164.59,-17541.31
202109,7,20,3,2021,9,AZ_West,202109,11.82,12.98,6.2,07,2021-09-30T00:00:00Z,48429.99,3623.28,-21164.59,-17541.31
202109,7,20,3,2021,9,AZ_West,202109,11.29,13.55,6.16,08,2021-09-30T00:00:00Z,48429.99,3623.28,-21164.59,-17541.31
202110,23,7,1,2021,10,AZ_West,202110,22.22,8,0.78,04,2021-10-31T00:00:00Z,90681.65,-4364.67,3137.07,-1227.6
202110,23,7,1,2021,10,AZ_West,202110,22.18,8.16,0.67,05,2021-10-31T00:00:00Z,90681.65,-4364.67,3137.07,-1227.6
202110,23,7,1,2021,10,AZ_West,202110,22.24,7.9,0.86,06,2021-10-31T00:00:00Z,90681.65,-4364.67,3137.07,-1227.6
202110,23,7,1,2021,10,AZ_West,202110,24.18,5.47,0.35,07,2021-10-31T00:00:00Z,90681.65,-4364.67,3137.07,-1227.6
202110,23,7,1,2021,10,AZ_West,202110,21.12,9.18,0.71,08,2021-10-31T00:00:00Z,90681.65,-4364.67,3137.07,-1227.6
202206,14,16,0,2022,6,AZ_West,202206,22.88,6.43,0.69,04,2022-06-30T00:00:00Z,16156.17,-26577.76,-2346.83,-28924.589999999997
